Hypo-dense region intensity (minimum),Hyper-dense region intensity (maximum),Total signal energy in the tumor,Tissue heterogeneity (entropy),Interquartile intensity range,Tissue uniformity (kurtosis),Average tissue density,Median tissue density,Density variance,Edge sharpness (contrast),Tissue texture correlation,Small uniform tissue regions,Tumor texture complexity,"Tumor classification (e.g., pituitary tumor)"
142.0,218.0,5305693.0,2.1013259574059644,51.75,1.7706183107732254,180.94303797468356,182.0,839.9524515302033,0.4577119883040935,0.834275153183658,0.7354292929292929,1.0608081979891724,meningioma_tumor
94.0,251.5,2073632.0,3.0434236689946013,113.75,1.8609402896876284,166.87878787878788,154.0,3570.1368227731864,1.4365384615384618,0.8303765915813351,0.8433769063180827,0.084667487684729,meningioma_tumor
111.0,201.2,2905607.0,2.1600185776326204,34.0,2.6873195590669976,163.68571428571428,166.0,879.4345578231292,0.5846804511278194,0.7970366497319011,0.7254050925925926,0.3254657070279425,meningioma_tumor
61.0,128.0,899119.0,1.898106744153626,53.5,2.047278038913721,85.36036036036036,73.0,813.7800503205908,0.1791758241758241,0.9387959942150568,0.8005852798821548,0.2710409745293465,meningioma_tumor
49.8,111.4,933368.0,1.9005774027526696,49.0,1.6611672609894674,84.28571428571429,93.0,739.34693877551,0.3558333333333333,0.8155940768260572,0.7768421052631579,0.4385671863400148,meningioma_tumor
76.0,204.0,2993012.0,2.2382003100234997,110.0,1.7304944493243182,160.05714285714285,192.0,2886.587210884353,0.3162878787878788,0.9620821849470944,0.8155401234567902,0.0696321321321321,meningioma_tumor
109.7,245.3,6179602.0,2.684668946715815,117.5,1.4267772844319973,172.9255319148936,160.0,2966.983816206428,0.7540843214756259,0.9100990646245992,0.8033338594276094,0.3676193263103135,meningioma_tumor
216.0,237.8,873455.0,0.9975025463691144,13.0,1.7297665567901188,226.52941176470588,225.0,64.13148788927337,0.5,-0.111111111111111,0.6673611111111111,1.1666666666666667,meningioma_tumor
33.5,203.0,2964594.0,2.9419393854992197,71.0,2.31327613560171,117.1931818181818,111.0,3110.0422262396696,0.7094378568291612,0.9007411826150604,0.7946683893195522,0.1781431515832864,meningioma_tumor
27.0,110.1,351260.0,2.1839597592912736,30.25,3.617339272872956,60.62162162162162,56.0,1071.775748721695,0.7656746031746031,0.7898694183682484,0.8028067129629629,0.209045584045584,meningioma_tumor
28.0,83.5,482121.0,1.7511713685067072,19.0,3.0038500064689653,54.07534246575342,54.0,378.0559673484706,0.107251461988304,0.9050730800730796,0.6976207149526477,0.230281207133059,meningioma_tumor
140.2,193.0,2834540.0,1.4342996113666466,9.75,10.794137863829333,173.1304347826087,182.0,836.0699432892249,0.3896241830065359,0.8597741299191551,0.7570702306079664,0.0512694243817027,meningioma_tumor
22.0,193.0,2433589.0,3.0118737960329462,148.5,1.4542825591968067,104.85806451612903,103.0,4705.360499479708,0.6513157894736842,0.9579271279099316,0.8451657329598506,0.1572172007669132,meningioma_tumor
155.0,250.0,4736746.0,1.6967976931611557,19.0,4.280844062056241,225.78021978021977,240.0,1075.4462021494987,0.5015151515151516,0.8179589717385475,0.6765745302677122,0.1087155963302752,meningioma_tumor
192.0,229.0,4594609.0,1.5471863392955227,20.0,3.452433773677202,212.64356435643563,214.0,273.8927556121949,0.3520833333333333,0.5428250496285341,0.7792998477929984,0.4986496913580246,meningioma_tumor
48.6,133.8,1111411.0,2.2738947667372638,21.0,6.614376311214754,97.06060606060606,91.0,1805.6124885215795,1.0639880952380951,0.7304788152774249,0.8261160714285715,0.306284677763551,meningioma_tumor
120.0,236.0,4643174.0,2.6479133010360805,83.5,1.9467725630520012,182.59541984732823,198.0,2102.9889866557887,0.8266346012089046,0.8375322323040633,0.783136200716846,0.1923001949317739,meningioma_tumor
30.40000000000001,186.9,1272302.0,2.852576390778664,74.5,2.621891426272094,119.58333333333331,129.0,3370.6875,3.4604964114832537,0.7445557504582213,0.8453858024691359,0.0925124258457591,meningioma_tumor
29.6,98.60000000000004,486116.0,2.077422543540288,23.0,6.590347235563425,64.20618556701031,60.0,889.0708895738122,1.021063688633348,0.5747474922093727,0.778530683106576,0.3257160268129189,meningioma_tumor
95.6,211.0,2739544.0,1.7142675749259757,34.0,3.633511753311572,183.5064935064935,208.0,1903.8603474447627,0.4766414141414141,0.9346460515531432,0.7312631027253669,0.0411595131326073,meningioma_tumor
31.200000000000003,107.2,458188.0,2.20704750014978,25.5,4.435556133730993,67.855421686747,68.0,915.9790971113372,1.048397435897436,0.5862192578135847,0.8056732580037664,0.2919527078565979,meningioma_tumor
58.0,85.3,444328.0,1.0205126594534384,14.25,3.209589506080209,70.18181818181819,65.5,123.69421487603304,0.2132034632034632,0.5866718426501031,0.7234325396825396,2.2592592592592595,meningioma_tumor
48.0,61.60000000000001,283433.0,0.8477779396585682,4.0,8.885647918025368,54.11578947368421,53.0,54.98659279778395,0.1884920634920635,0.3365502313778172,0.6868799603174603,1.2191142191142188,meningioma_tumor
44.0,60.1,475372.0,1.2760779499128625,5.0,20.49435181731808,52.9,51.0,172.66499999999996,0.528475935828877,0.4821774350470519,0.740286977682811,1.9442733990147785,meningioma_tumor
36.6,55.400000000000006,279467.0,0.8261655020971314,6.0,11.045486136413276,45.4251968503937,43.0,137.0790501581003,0.2070378151260504,0.4395203557678662,0.7973703703703704,0.2618790496760259,meningioma_tumor
48.0,67.5,384438.0,0.8675398719068509,8.0,16.252160020698543,56.58620689655172,54.0,112.12187871581452,0.4051881841355525,-0.0646660470653174,0.717014772424807,0.6876883664858349,meningioma_tumor
53.0,97.0,515826.0,1.511711943865482,18.25,5.640547212598517,70.77083333333333,65.0,364.6766493055556,0.4469474153297681,0.3483043328947027,0.8234363189720334,0.650355871886121,meningioma_tumor
33.400000000000006,76.8,280254.0,1.583665339479893,16.5,6.129503503575707,55.06024096385542,53.0,344.9240818696472,0.6719924812030075,0.4840392818303715,0.736766247379455,0.4102328431372549,meningioma_tumor
49.0,66.2,204420.0,0.7666380672747304,8.0,18.9645076241241,57.898305084745765,56.0,112.53203102556736,0.275,0.2485875706214688,0.7612847222222222,0.5654761904761905,meningioma_tumor
52.100000000000016,236.9,4839923.0,2.7423487721384574,85.0,3.084179880259049,179.62878787878788,208.0,4399.581898530761,1.331188725490196,0.921630289280529,0.7970196759259259,0.0414020068121145,meningioma_tumor
35.0,74.0,218679.0,1.2460322488404818,9.25,4.65473862064198,60.517857142857146,64.0,242.5711096938776,0.3642857142857142,0.3624999999999997,0.6909259259259258,0.1745071684587813,meningioma_tumor
46.0,68.4,346427.0,0.8673712389194865,6.0,6.153809288543869,58.83505154639175,60.0,109.84908066744607,0.1145833333333333,0.5709677419354837,0.7459408602150538,0.2316988950276243,meningioma_tumor
43.400000000000006,62.0,400741.0,0.9960666106566513,6.0,9.197782857373417,52.42446043165467,54.0,134.70472542829043,0.1772644927536231,0.6458752305849026,0.7656585107161143,0.5433047715053764,meningioma_tumor
40.8,87.8,546173.0,1.4058378469630657,13.0,4.289601500468954,64.30081300813008,65.0,305.83634080243246,0.425,0.3961126272101877,0.7418641231593038,0.4140480591497227,meningioma_tumor
43.0,116.5,442407.0,2.239952515597496,45.5,2.529848844943794,70.22368421052632,59.5,889.778912742382,0.5951213818860878,0.7100308949763529,0.7572990397805214,0.5265325670498083,meningioma_tumor
51.6,128.20000000000002,625459.0,2.093223166437437,33.5,3.727779850457152,78.816091954023,68.0,977.2075571409692,1.002777777777778,0.7018317220464583,0.8039529914529915,0.3178374655647383,meningioma_tumor
52.7,71.20000000000002,221914.0,0.776421980712364,9.0,3.606204478887003,61.310344827586206,61.0,67.14506539833533,0.1862373737373737,0.2696693776520504,0.7694444444444444,0.5930851063829786,meningioma_tumor
53.0,96.79999999999998,366720.0,1.6648707942236989,17.0,8.331772152592166,75.15789473684211,70.0,784.9750692520777,0.35,0.4733739837398374,0.8624698067632851,0.2499999999999999,meningioma_tumor
44.0,114.4,495920.0,2.026503879368475,24.0,3.770785876397465,69.66292134831461,64.0,719.2122206792071,0.878814935064935,0.669107420741429,0.8226190476190477,0.6352211796246651,meningioma_tumor
38.0,69.3,301839.0,1.297780569204912,18.75,2.980032557327656,53.96938775510204,52.5,167.2949812578092,0.2510981665393429,0.6626666136208232,0.6931648451730419,2.08,meningioma_tumor
86.9,189.8,1940228.0,2.7800330843803835,56.25,3.2396419873128672,129.1153846153846,118.5,1985.2559171597636,1.1637406710936122,0.8109507750297853,0.8675396825396826,0.2219267139479906,meningioma_tumor
39.9,79.10000000000001,383488.0,1.648549370097944,26.0,4.626995333555864,59.2,56.5,330.23999999999995,0.3679924242424243,0.6949699798729201,0.7767713365539453,1.4603413654618478,meningioma_tumor
39.0,72.10000000000001,434983.0,1.38965668345558,20.0,3.1558893329774667,54.035714285714285,55.0,187.1630102040816,0.351268115942029,0.6069543070371893,0.748812865497076,0.9591906721536352,meningioma_tumor
40.400000000000006,99.2,583804.0,2.009565889002155,19.5,4.702311601276162,71.43434343434343,69.0,794.1446791143761,0.4895202020202019,0.7163947095759674,0.7484235863657632,0.2679063360881543,meningioma_tumor
67.0,131.4,106904.0,1.5219280948873617,51.25,1.526457683447858,99.6,107.5,770.2400000000001,0.3333333333333333,0.3333333333333335,0.7658730158730158,0.1875,meningioma_tumor
16.5,81.0,202579.0,2.002408046382693,25.0,7.495133368708968,44.86363636363637,36.0,1056.6329201101926,0.4971590909090909,0.7925318268406011,0.7343537414965986,0.436904761904762,meningioma_tumor
18.0,95.0,132647.0,1.8751488321039933,29.0,2.4904819805869405,48.170731707317074,38.0,914.8732897085068,0.3888888888888888,0.7383177570093454,0.8579545454545454,0.2921052631578947,meningioma_tumor
22.200000000000003,64.0,265382.0,1.645911132280559,18.75,11.425036098904846,43.6078431372549,36.0,700.1403306420605,1.0625,0.6352079977438305,0.8089978943958536,0.4134442446043165,meningioma_tumor
27.4,56.20000000000002,186027.0,1.2097199461070172,17.0,12.600184287759149,41.88421052631579,40.0,203.89185595567864,0.4470238095238095,0.1825327450327449,0.8254960317460317,1.4477726574500769,meningioma_tumor
32.3,60.7,327509.0,1.4015990939828225,13.75,4.21869616160723,47.66417910447761,49.0,172.2230452216529,0.3700757575757576,0.526250629951326,0.780966938405797,1.6568296795952782,meningioma_tumor
38.6,77.0,199372.0,1.5522641298446365,9.0,4.387601571201111,51.76811594202898,50.0,209.51144717496325,0.5190972222222223,0.3691520979546581,0.6807170542635659,1.0802354399008676,meningioma_tumor
44.50000000000001,205.8,2393935.0,2.9434264352480133,54.5,2.69522283702184,114.125,112.0,2725.0567434210525,0.8240962254120149,0.8959221913801403,0.8337059771825397,0.1821071428571428,meningioma_tumor
43.6,120.40000000000002,768582.0,2.3657184173396457,33.0,3.8385803912677807,87.21348314606742,91.0,1029.5611665193787,0.9603174603174603,0.5142055843365365,0.8407960199004976,0.1714228753702438,meningioma_tumor
30.5,97.5,445362.0,2.194743747609578,30.0,3.357137679331002,66.65116279069767,69.0,736.250405624662,0.7639547952047951,0.6727107957215933,0.8494444444444444,0.3905038759689923,meningioma_tumor
64.4,94.0,461551.0,1.1883505723298748,11.0,6.117355487575754,78.61643835616438,78.0,142.07205854756995,0.1642857142857142,0.7211583205068544,0.7276207729468599,0.1579321946169772,meningioma_tumor
51.6,96.20000000000002,553583.0,1.5344103997625498,17.0,3.49007897881712,69.93457943925233,70.0,282.827495851166,0.4005525724275724,0.6312229755341854,0.74408099592494,0.9917929292929294,meningioma_tumor
50.5,100.0,657781.0,1.680284438272564,25.25,2.508467866701142,73.0603448275862,71.0,332.71187574316286,0.5089353285173719,0.5503240169618548,0.7708333333333334,1.4018867924528302,meningioma_tumor
60.9,122.1,928114.0,1.8291210110492184,37.5,2.4906031260944497,84.7,76.0,560.1933333333333,0.3712121212121212,0.8013756522727694,0.7444769119769119,1.0580188679245282,meningioma_tumor
64.2,116.8,671655.0,1.9152002732436428,31.0,2.9254641808469994,87.24096385542168,82.0,481.2431412396574,0.1430555555555555,0.8657070424287666,0.7766203703703703,0.1183659217877095,meningioma_tumor
39.8,83.0,307703.0,1.5960580557274937,27.0,2.1804228855062986,61.0,59.0,275.1428571428572,0.1964285714285714,0.8267506440101147,0.7628653313177124,0.3583992963940192,meningioma_tumor
50.0,83.0,606237.0,1.3572258153764385,14.0,5.825442071068788,64.82222222222222,65.0,288.723950617284,0.1507575757575757,0.7830076199382527,0.6174666251477117,0.3870925341745531,meningioma_tumor
50.7,99.0,676846.0,1.6204663956801209,19.25,3.581925343376703,70.15625,69.0,365.95996093750006,0.5072916666666667,0.5593134600482267,0.7922659099871833,0.4592828418230563,meningioma_tumor
28.1,127.9,590782.0,2.5181891431395096,56.25,2.346156292860396,76.09756097560975,70.0,1413.819750148721,1.094871794871795,0.6985682671222739,0.8777173913043478,0.4262077294685991,meningioma_tumor
54.0,104.70000000000002,691266.0,1.845889519296625,20.25,3.902369784198239,75.55357142857143,73.0,463.6757015306122,0.6681818181818181,0.4759105322928125,0.8120876736111111,0.3338138385502471,meningioma_tumor
56.8,122.0,728597.0,2.0464847963569937,23.5,3.940542858765055,83.23157894736842,81.0,741.946371191136,0.4511363636363636,0.7701878681371394,0.7951666666666667,0.3511278195488722,meningioma_tumor
55.2,116.0,457575.0,1.7636554116608114,18.0,4.240504283824797,87.65454545454546,89.0,636.2261157024792,0.2777777777777778,0.8079769736842103,0.7834553303303303,0.0534269902085994,meningioma_tumor
80.1,151.9,1131882.0,2.215697209284025,31.25,3.178887708052139,107.06521739130434,101.5,840.1044423440454,0.7265567765567766,0.8038250224409522,0.7767198350694444,0.220736779560309,meningioma_tumor
17.0,120.00000000000004,247109.0,2.5172110280819173,71.5,2.220513765017253,64.16279069767442,60.0,1629.8572201189832,1.0654761904761905,0.5784902597402597,0.8374183006535948,0.2367021276595745,meningioma_tumor
15.2,87.80000000000001,189876.0,2.078004438982385,58.0,2.161469583452929,52.075471698113205,51.0,870.7112851548594,0.6958333333333333,0.7370416607145442,0.8780487804878049,0.2751937984496124,meningioma_tumor
80.0,109.0,878281.0,1.050805861562863,13.5,3.7447140712582696,93.46464646464646,93.0,135.88511376390164,0.2202380952380952,0.4793564537482128,0.7861783154121864,0.8116016427104722,meningioma_tumor
72.0,107.20000000000002,930091.0,1.4609948813074238,17.0,7.353247831138602,91.76190476190476,88.0,437.762358276644,0.328525641025641,0.4400318355610324,0.7491587301587301,0.75,meningioma_tumor
39.7,76.0,514291.0,1.4959293315506272,16.0,5.097671759088806,54.38607594936709,50.0,297.1610719435988,0.3833299448811783,0.7607406859996769,0.7220654604434367,2.651416906820365,meningioma_tumor
37.0,79.30000000000003,383919.0,1.5588658754067783,19.75,6.03337811300024,55.19090909090909,48.0,444.13628099173553,0.3562770562770563,0.7421426541631144,0.8114908579465541,1.0399774774774777,meningioma_tumor
39.2,81.8,397766.0,1.7781018054757287,22.5,9.749160172020696,58.601941747572816,55.0,427.61824865680086,0.857905982905983,0.3343339979670028,0.8413654618473895,0.6214763918252291,meningioma_tumor
36.4,94.40000000000008,507465.0,1.79245363691957,21.5,5.020986193489163,62.33913043478261,59.0,526.5719470699432,0.6866645781119465,0.4985465551107055,0.8291616646658663,0.3594632768361582,meningioma_tumor
35.8,89.4,356611.0,1.924851081555467,22.0,6.122362865155718,61.050632911392405,58.0,786.883512257651,0.4401515151515152,0.2345220870489576,0.8606203703703703,0.2763605442176872,meningioma_tumor
34.0,60.3,222147.0,1.335409406404646,13.0,6.363946896322027,48.32954545454545,46.5,188.6527634297521,0.1770833333333333,0.6964914779471106,0.7735626102292769,0.3360142984807864,meningioma_tumor
49.1,106.6,299130.0,1.7458177272834945,37.25,2.054635039033401,72.65384615384616,65.5,473.9186390532544,0.4138888888888888,0.6805158708994696,0.8536458333333334,0.5916666666666668,meningioma_tumor
45.2,94.4,328004.0,1.6785747502962622,26.5,2.875544060354957,67.28358208955224,63.0,368.501670750724,0.1964285714285714,0.7154269602577868,0.6817910925053782,0.2131642512077294,meningioma_tumor
49.6,86.8,311463.0,1.7571193425561618,20.0,4.544131576464139,71.17543859649123,73.0,398.3200984918437,0.4672619047619047,0.3713552636474193,0.6967777777777777,0.1796553497942387,meningioma_tumor
50.9,206.2,2337736.0,2.636672559503764,111.0,1.700838004127765,149.0222222222222,180.5,3767.221728395061,0.7295008912655971,0.9105329950382792,0.7803128269512452,0.0746376811594203,meningioma_tumor
49.8,80.0,404761.0,1.2902875567925034,14.0,4.3903859577648845,66.03370786516854,68.0,187.4258300719606,0.2743055555555556,0.4393032829690888,0.7565972222222223,1.1464646464646466,meningioma_tumor
60.400000000000006,82.0,861517.0,1.1414423954539648,11.0,4.459308155915648,71.65454545454546,73.0,86.94126721763085,0.2655472477436495,0.4765144200189346,0.7187734597385054,1.7212830515821411,meningioma_tumor
60.3,81.70000000000002,807418.0,1.1983907902750233,11.0,9.504754674061267,71.0909090909091,70.0,189.05667060212517,0.2132242757242757,0.7019427478313935,0.7850123456790123,0.2381531970139565,meningioma_tumor
63.0,84.0,865325.0,1.2470845483851691,13.5,7.970621343374441,74.8543046357616,74.0,127.46221656944866,0.2100487012987013,0.5846843329767282,0.678375322997416,0.707047791893527,meningioma_tumor
62.9,91.20000000000002,832544.0,1.381670469173923,16.25,3.683052575092875,76.0,74.0,170.74285714285713,0.1487167874396135,0.8072003488766671,0.6830553506543179,0.6411960132890365,meningioma_tumor
59.60000000000001,103.70000000000002,750606.0,1.7083633725741405,20.75,4.625850371070939,83.66666666666667,84.0,358.7712418300655,0.4102564102564102,0.6843775771308088,0.6978081597222222,0.3186168939937784,meningioma_tumor
89.2,118.8,1106972.0,1.4819709314377716,14.0,7.158274850626959,102.6019417475728,102.0,220.142520501461,0.4558479532163743,0.5594672654357771,0.803593385711092,0.4436147186147186,meningioma_tumor
26.0,85.60000000000002,541655.0,1.786386412225151,20.0,3.8985410209055305,59.02919708029197,59.0,469.2400234429112,0.7354553663570693,0.549679875448804,0.7744202898550725,0.6394680086268872,meningioma_tumor
18.700000000000003,112.3,752572.0,2.2818373153242364,28.0,3.2377305086140886,60.49367088607595,57.0,1103.62970677776,1.3015221878224974,0.6210491063512965,0.8390486111111112,0.7850749879051767,meningioma_tumor
17.5,99.5,706528.0,2.016104726535594,18.5,4.305250260524249,60.1025641025641,57.5,916.7074293228138,1.179368191721133,0.5790412110489539,0.8321349441032511,0.6371910003862497,meningioma_tumor
141.1,250.0,6982439.0,2.514834201092642,49.25,3.891502364718761,209.86184210526315,229.0,1895.105912396122,0.5572748862390808,0.8745031113723551,0.7666305272108844,0.052550609615827,meningioma_tumor
116.4,200.6,2913680.0,2.3735471283755247,36.25,2.8359656159561584,161.16666666666666,161.0,1003.824074074074,0.3388694638694639,0.8862602328685846,0.747874670701614,0.171337689133425,meningioma_tumor
98.0,206.5,6008431.0,2.653766437585379,72.0,1.892937220227972,157.3495575221239,165.0,1827.0946236980187,0.1010732323232323,0.981449019666144,0.675839913803522,0.0776628398309814,meningioma_tumor
65.2,194.8,2965355.0,2.6986492649201543,51.0,3.035403693970148,114.03553299492386,107.0,2048.460666340282,1.052490800054518,0.8520639381395403,0.7896063149480416,0.3393479776847977,meningioma_tumor
77.0,165.0,1276830.0,2.29710108299066,45.0,4.493347333416424,111.35483870967742,104.0,1329.4547346514048,0.693783738191633,0.8196218034825322,0.8849845679012346,0.3288657913931437,meningioma_tumor
199.6,212.0,3518566.0,0.6852269426878177,1.0,14.57689849646627,205.0843373493976,211.0,332.7760197416171,0.2708333333333333,0.4161257399469277,0.6704105253212397,0.0812165775401069,meningioma_tumor
218.6,254.0,4806634.0,1.5690077410210672,6.0,7.952104191463571,238.89156626506025,248.0,842.0725794745247,0.151165011459129,0.8752242866449848,0.6946403650026838,0.1195469798657717,meningioma_tumor
49.8,88.6,783622.0,1.7311869975128888,17.0,5.826619842166284,71.0896551724138,72.0,350.55058263971455,0.5146103896103896,0.3519312921027958,0.7832618261826183,0.648927905531386,meningioma_tumor
12.0,77.0,221279.0,1.962914779091032,36.0,2.1899135165964068,50.23943661971831,54.0,592.6046419361237,0.5698051948051948,0.5119559075676097,0.8259722222222222,0.5578097731239092,meningioma_tumor
28.0,70.0,354740.0,1.4770564602101108,15.5,4.672449591898258,52.869565217391305,54.0,289.5047258979205,0.394248188405797,0.6689780191636335,0.7179951690821256,0.6078804347826088,meningioma_tumor
46.2,83.8,354441.0,1.6544054544948628,9.0,5.055573940622875,70.82089552238806,72.0,274.56493651147247,0.1845238095238095,0.7698615817172514,0.7965509259259259,0.2552367941712203,meningioma_tumor
44.5,80.0,356247.0,1.4348970243230763,11.25,5.566045704249711,66.53947368421052,72.0,259.9589681440444,0.5054563492063492,0.5564667338465233,0.8739406779661016,0.5144849785407726,meningioma_tumor
12.800000000000004,140.40000000000003,712366.0,2.393372354651432,30.0,2.645151669664341,74.78350515463917,73.0,1751.406738229355,1.073051948051948,0.8033509903978883,0.8100124378109453,0.3696646341463415,meningioma_tumor
13.8,114.59999999999997,435541.0,2.3855607165062604,33.0,4.191172541034718,68.36986301369863,70.0,1291.8768999812353,0.4287337662337662,0.8751670340267254,0.7192939814814815,0.2803030303030303,meningioma_tumor
33.0,98.0,487436.0,1.9137293720448356,21.0,4.582556419100201,61.79816513761468,62.0,652.8766938809864,0.6007575757575757,0.7775558811254961,0.7669159544159544,0.42188061848256,meningioma_tumor
47.0,136.8,714750.0,2.426509002461595,53.0,2.2550667831024924,88.75949367088607,87.0,1169.2206377183145,1.6148989898989896,0.4539231316519387,0.8751909722222222,0.7593676814988292,meningioma_tumor
35.0,111.20000000000002,477431.0,2.034767139546323,26.25,4.20797055989253,71.7625,69.0,818.0310937500001,0.5846153846153848,0.4611844194164512,0.8694935344827586,0.2738475177304965,meningioma_tumor
53.5,77.0,627247.0,1.041099680967557,12.75,5.669207505116335,64.5958904109589,65.0,123.5832707825108,0.1918805165086629,0.3186110760225855,0.7044841776642543,0.3778220451527225,meningioma_tumor
29.8,96.6,498181.0,2.104087328461989,31.0,2.9940680540190905,67.7578947368421,73.0,652.8782271468143,0.7993506493506494,0.6213721637338707,0.8270319634703197,0.3360042735042735,meningioma_tumor
49.5,99.0,736114.0,1.8821865504084736,20.5,6.425309268930173,75.67241379310344,73.5,619.4961355529133,0.8478641456582633,0.7032339254897683,0.7086038961038961,0.4593688362919131,meningioma_tumor
39.4,75.6,640712.0,1.609115052205805,21.0,9.373361225120066,60.61935483870968,60.0,458.9196253902184,0.425,0.5023112462839032,0.7350319048038981,0.5224851337958375,meningioma_tumor
35.0,84.80000000000001,539525.0,1.8223908609757664,29.0,6.8034936124307706,59.89763779527559,53.0,660.5013330026662,0.7402777777777778,0.3347951987123545,0.8372137188208617,0.7741804608893217,meningioma_tumor
32.8,82.0,550982.0,1.6830661486873977,27.0,7.327687411147214,61.76744186046512,63.0,455.96142058770505,0.5128246753246753,0.4702480234646976,0.7618371212121212,1.3556805074971163,meningioma_tumor
41.7,98.60000000000002,905141.0,2.046135681898388,28.0,6.751212976954292,68.99367088607595,64.5,968.61388399295,0.7300804093567251,0.565543159131521,0.8395179063360882,0.5660336040770823,meningioma_tumor
38.9,82.0,445276.0,1.6283853026426915,27.0,3.423806003625381,58.11666666666667,56.0,333.0863888888889,0.1774509803921568,0.840054628848131,0.73637482419128,1.0884146341463417,meningioma_tumor
37.0,129.0,745487.0,2.4174450017883298,50.0,2.4774617541530266,75.29357798165138,66.0,1170.2073899503412,1.191031191031191,0.5810441095792953,0.8545654695986922,0.6811909949164852,meningioma_tumor
43.6,128.10000000000002,1123074.0,2.474943579792117,50.5,2.959602597011856,85.43076923076923,75.0,1340.6144378698225,0.6034456545776204,0.8359661112945376,0.7411813446969696,0.230684007707129,meningioma_tumor
20.8,85.4,309057.0,2.0100736498620138,30.0,4.71056387431777,61.14492753623188,68.0,740.384793110691,0.3293650793650793,0.7573775773195874,0.7522095959595959,0.2474666666666666,meningioma_tumor
59.0,76.60000000000001,638697.0,0.5861754623084118,8.0,2.49141747740954,68.52592592592593,69.0,35.28636488340192,0.1137878787878787,0.3451425183894691,0.6701973684210527,2.8194444444444446,meningioma_tumor
16.400000000000002,93.4,380269.0,2.2863981953529464,43.0,5.5006142127630895,62.79710144927536,66.0,1567.66897710565,0.65,0.7652859876523486,0.7056123737373737,0.1422155688622755,meningioma_tumor
48.4,79.0,499305.0,1.3377979775009898,15.0,7.470758286544924,64.6,64.0,168.6226086956522,0.2970717234262126,0.6818966529833976,0.7224156828020465,0.5194948789571696,meningioma_tumor
51.0,74.9,509977.0,0.7641386028085195,14.0,3.0299257604160665,63.92622950819672,64.0,93.57652512765384,0.2059436274509803,0.1390411927254031,0.7436310103963614,1.1539583333333332,meningioma_tumor
47.0,72.0,387149.0,0.9282678100960527,11.0,2.331584359261738,59.19444444444444,59.5,80.7307098765432,0.0847069597069597,0.4759098834041617,0.5849197796934866,0.3521241830065359,meningioma_tumor
53.4,81.60000000000001,502022.0,0.9596302785818694,15.0,2.414417210302556,68.36190476190477,68.0,107.8118820861678,0.1413170163170163,0.6342810587922313,0.690090811965812,1.106643356643357,meningioma_tumor
37.0,85.3,424742.0,1.6223376676193069,17.25,3.815117448851748,59.53703703703704,60.0,388.1375171467764,0.314520202020202,0.6914334918812529,0.7823310810810811,0.4616093366093365,meningioma_tumor
24.700000000000003,80.0,335865.0,1.887697290052243,22.0,2.811911024530454,54.80612244897959,56.5,423.4828196584756,0.4729166666666667,0.674738487844162,0.6640252365313942,0.5354308390022675,meningioma_tumor
41.0,90.0,594998.0,1.975111783268508,29.0,6.019414289698981,72.0990099009901,72.0,692.8020782276247,0.3167162698412699,0.8366180507990058,0.7146265938069216,0.1679123069257598,meningioma_tumor
49.7,84.3,418417.0,1.3436633155737798,21.25,1.8126115621234768,67.7159090909091,67.0,169.29429235537194,0.1111111111111111,0.8201219512195115,0.7570696924603174,0.4195402298850575,meningioma_tumor
39.6,73.0,353199.0,1.43851826474443,15.5,5.042053029036071,55.52336448598131,55.0,218.08122980172945,0.3157679738562091,0.5933388812039725,0.7111237373737374,0.4974373576309794,meningioma_tumor
16.0,99.9,312401.0,2.240658424455974,41.25,2.991190665799427,62.91935483870968,62.5,1079.8805931321542,1.8888888888888888,0.3885254607543594,0.8502178649237473,0.5896551724137932,meningioma_tumor
28.9,86.40000000000003,500551.0,1.8735468833731372,25.25,3.884505003939552,60.29166666666666,62.5,536.1732638888888,0.648989898989899,0.4138222891193966,0.8080514287900652,0.3771808999081726,meningioma_tumor
25.0,71.7,369747.0,1.581637437019166,24.25,2.5883828883979976,51.36290322580645,55.5,343.6828173777316,0.3726633986928104,0.6913065543431647,0.7507278481012658,0.9072249589490968,meningioma_tumor
37.0,83.7,416150.0,1.5942076055927958,22.0,15.32767041800416,62.17021276595744,59.5,561.9923042100497,0.6138392857142857,0.4539639891542063,0.8119674637531781,1.0137392241379306,meningioma_tumor
66.0,90.0,408992.0,0.8001768076132125,7.0,7.640690938728465,78.67692307692307,80.0,102.12639053254438,0.1583333333333333,0.4557971014492754,0.684620596205962,0.2935483870967741,meningioma_tumor
55.1,81.9,351539.0,1.2056779292678903,16.25,2.467047584326779,69.06944444444444,68.0,111.89795524691355,0.1302697302697302,0.8024358747944318,0.6967297335600906,0.3922764227642276,meningioma_tumor
59.1,86.9,298154.0,1.4896937978227802,14.75,5.926144276645698,74.26923076923077,75.0,217.8121301775147,0.2395833333333333,0.5398268398268393,0.806469298245614,0.2524909420289855,meningioma_tumor
57.2,90.9,369776.0,1.3769137572633008,20.75,3.0798288914847483,75.87096774193549,74.0,207.7252861602497,0.4267676767676768,0.3787270077592655,0.7646780303030304,0.7951263537906138,meningioma_tumor
59.30000000000001,114.9,422024.0,1.6527584942557785,19.5,3.9053652428700985,98.23809523809524,106.0,397.467120181406,0.09375,0.9055118110236215,0.6438888888888888,0.1005952380952381,meningioma_tumor
